entity_id	text	label
2649	Integrity Constraints Checking In Deductive Databases.	2
2650	Performance Analysis of a Load Balancing Hash-Join Algorithm for a Shared Memory Multiprocessor.	2
2651	"Distributed Database Management: Current State-of-the-Art, Unsolved Problems, New Issues (Abstract)."	2
2652	Fido: A Cache That Learns to Fetch.	2
2653	A Functional Programming Approach to Deductive Databases.	2
2654	Real-Time Databases (Panel).	2
2655	A Framework for Automating Physical Database Design.	2
2656	Alert: An Architecture for Transforming a Passive DBMS into an Active DBMS.	2
2657	Data Management for Large Rule Systems.	2
2658	"Federated Database Systems for Managing Distributed, Heterogeneous, and Autonomous Databases."	2
2659	A Metadata Approach to Resolving Semantic Conflicts.	2
2660	Integrating Implicit Answers with Object-Oriented Queries.	2
2661	Cooperative Database Design (Panel).	2
2662	Aggregation and Relevance in Deductive Databases.	2
2663	Using Write Protected Data Structures To Improve Software Fault Tolerance in Highly Available Database Management Systems.	2
2664	A Taxonomy and Performance Model of Data Skew Effects in Parallel Joins.	2
2665	Implementing Set-Oriented Production Rules as an Extension to Starburst.	2
2666	Efficiency of Nested Relational Document Database Systems.	2
2667	Temporal Relations in Geographic Information Systems: A Workshop at the University of Maine.	2
2668	A Complete Identity Set for Codd Algebras.	2
2669	Data Manipulation in Heterogeneous Databases.	2
2670	The Indiana Center for Database Systems.	2
2671	Minimal Covers Revisited: Correct and Efficient Algorithms.	2
2672	Interoperability and Object Identity.	2
2673	Technique for Universal Quantification in SQL.	2
2674	The Metadatabase Project at Rensselaer.	2
2675	Semantic vs. Structural Resemblance of Classes.	2
2676	On the Semantic Equivalence of Heterogeneous Representations in Multimodel Multidatabase Systems.	2
2677	The Design of the Triton Nested Relational Database System.	2
2678	Structure and Semantics in OODB Class Specifications.	2
2679	Handling Missing Data by Using Stored Truth Values.	2
2680	Database Research at the IBM Almaden Research Center.	2
2681	An Anatomy of the Information Resource Semantic Abstraction.	2
2682	Continuous Media Data Manegement.	2
2683	The Breakdown of the Information Model in Multi-Database Systems.	2
2684	First Order Normal Form for Relational Databases and Multidatabases.	2
2685	Research Directions in Knowledge Discovery.	2
2686	Bibliography on Temporal Databases.	2
2687	"The Third-Generation/OODBMS Manifesto, Commercial version."	2
2688	Database Research at HP Labs.	2
2689	A Functional Model for Macro-Databases.	2
2690	Research Areas Related to Practical Problems in Automated Database Design.	2
2691	research at Altaïr.	2
2692	Some Further Analysis of the Essential Blocking Recurrence.	2
2693	Modern Client-Server DBMS Architectures.	2
2694	Suitability of Data Models as Canonical Models for Federated Databases.	2
2695	Spatial Database Access Methods.	2
2696	Conflicts and Correspondence Assertions in Interoperable Databases.	2
2697	Semantic Issues in Multidatabase Systems - Preface by the Special Issue Editor.	2
2698	Context Interchange: Sharing the Meaning of Data.	2
2699	An Outline of MQL.	2
2700	A Note on the Strategy Space of Multiway Join Query Optimization Problem in Parallel Systems.	2
2701	A Modular and Open Object-Oriented Database System.	2
2702	Practitioner Problems in Need of Database Research.	2
2703	Centralized Concurrency Control Methods for High-End TP.	2
2704	Some Recent Developments in Deductive Databases.	2
2705	Resolving Semantic Heterogeneity Through the Explicit Representation of Data Model Semantics.	2
2706	Semantic Heterogeneity as a Result of Domain Evolution.	2
2707	Bibliography on Object-Oriented Database Management.	2
2708	Data/Knowledge Packets as a Means of Supporting Semantic Heterogeneity in Multidatabase Systems.	2
2709	Funding for Small US Businesses and from DARPA and NASA.	2
2710	User Surveys on Database Research Needs in Finland.	2
2711	Semantic Heterogeneity in Distributed Geographic Databases.	2
2712	Determining Relationships among Names in Heterogeneous Databases.	2
2713	A More General Model For Handlinh Missing Information In Relational DataBases Using A 3-Valued Logic.	2
2714	Knowledge Mining by Imprecise Querying: A Classification-Based Approach.	2
2715	Fast Read-Only Transactions in Replicated Databases.	2
2716	M(DM): An Open Framework for Interoperation of Multimodel Multidatabase Systems.	2
2717	On Mixing Queries and Transactions via Multiversion Locking.	2
2718	Transactions in Distributed Shared Memory Systems.	2
2719	An Exploratory Study of Ad Hoc Query Languages to Databases.	2
2720	"Title, Message from the General Chairperson, Message from the Program Chairperson, Committees, Referees, Table of Contents, Author Index."	2
2721	On Interoperability for KBMS Applications - The Horizontal Integration Task.	2
2722	An Efficient Database Storage Structure for Large Dynamic Objects.	2
2723	Data Hiding and Security in Object-Oriented Databases.	2
2724	Performance Comparisons of Distributed Deadlock Detection Algorithms.	2
2725	A Model for Optimizing Deductive and Object-Oriented DB Requests.	2
2726	A Declarative Approach to Active Databases.	2
2727	Chain-Split Evaluation in Deductive Databases.	2
2728	Scheduling and Processor Allocation for Parallel Execution of Multi-Join Queries.	2
2729	History-less Checking of Dynamic Integrity Constraints.	2
2730	Object Allocation in Distributed Systems with Virtual Replication.	2
2731	A Spanning Tree Transitive Closure Algorithm.	2
2732	An Object-Oriented Model for Capturing Data Semantics.	2
2733	The Design and Implementation of a Parallel Join Algorithm for Nested Relations on Shared-Memory Multiprocessors.	2
2734	Partitioning of Time Index for Optical Disks.	2
2735	A Time-based Distributed Optimistic Recovery and Concurrency Control Mechanism.	2
2736	How to Extend a Conventional Optimizer to Handle One- and Two-Sided Outerjoin.	2
2737	ESQL2: An Object-Oriented SQL with F-Logic Semantics.	2
2738	Quorum-oriented Multicast Protocols for Data Replication.	2
2739	Research Directions in Image Database Management (Panel).	2
2740	An Abstraction Mechanism for Modeling Generation.	2
2741	A Run-Time Execution Model for Referential Integrity Maintenance.	2
2742	Distributed Rule Processing in Active Databases.	2
2743	Semantically Consistent Schedules for Efficient and Concurrent B-Tree Restructuring.	2
2744	Imprecise and Uncertain Information in Databases: An Evidential Approach.	2
2745	Using Coding to Support Data Resiliency in Distributed Systems.	2
2746	Mapping a Version Model to a Complex-Object Data Model.	2
2747	Temporal Specialization.	2
2748	I/O-Efficiency of Shortest Path Algorithms: An Analysis.	2
2749	Exploring Semantics in Aggregation Hierarchies for Object-Oriented Databases.	2
2750	Parallel GRACE Hash Join on Shared-Everything Multiprocessor: Implementation and Performance Evaluation on Symmetry S81.	2
2751	Deleted Tuples are Useful when Updating through Universal Scheme Interfaces.	2
2752	"An Efficient Object-based Algorithm for Spatial Searching, Insertion and Deletion."	2
2753	Distance-Associated Join Indices for Spatial Range Search.	2
2754	On Semantic Query Optimization in Deductive Databases.	2
2755	Logical Database Design with Inclusion Dependencies.	2
2756	A Relation Merging Technique for Relational Databases.	2
2757	Database Structure and Discovery Tools for Integrated Circuit Reliability Evaluation.	2
2758	Processing Hierarchical Queries in Heterogeneous Environment.	2
2759	An Extensible Object-Oriented Database Testbed.	2
2760	Database Recovery Using Redundant Disk Arrays.	2
2761	Relational Databases with Exclusive Disjunctions.	2
2762	Maintenance of Materialized Views of Sampling Queries.	2
2763	Concurrent File Reorganization for Record Clustering: A Performance Study.	2
2764	"Processing Real-Time, Non-Aggregate Queries with Time-Constraints in CASE-DB."	2
2765	A Keying Method for a Nested Relational Database Management System.	2
2766	Prefetching with Multiple Disks for External Mergesort: Simulation and Analysis.	2
2767	A Periodic Deadlock Detection and Resolution Algorithm with a New Graph Model for Sequential Transaction Processing.	2
2768	Parallel Algorithms for Executing Joins on Cube-Conneced Multicomputers.	2
2769	A Fault-Tolerant Algorithm for Replicated Data Management.	2
2770	Object-Oriented Models for Heterogeneous Multidatabase Management Systems.	2
2771	Probabilistic Dignosis of Hot Spots.	2
2772	MoBiLe Files and Efficient Processing of Path Queries on Scientific Data.	2
2773	Object-Oriented Modeling and Design of Coupled Knowledge-base/Database Systems.	2
2774	Utilization of External Foreign Computation Services.	2
2775	An Integrated Real-Time Locking Protocol.	2
2776	An Index Implementation Supporting Fast Recovery for the POSTGRES Storage System.	2
2777	Thrashing in Two-Phase Locking Revisited.	2
2778	"Query Optimization for KBMSs: Temporal, Syntactic and Semantic Transformantions."	2
2779	Optimal Versioning of Objects.	2
2780	The Implementation and Evaluation of Integrity Maintenance Rules in an Object-Oriented Database.	2
2781	Prepare and Commit Certification for Decentralized Transaction Management in Rigorous Heterogeneous Multidatabases.	2
2782	A Performance Comparison of the Rete and TREAT Algorithms for Testing Database Rule Conditions.	2
2783	Divergence Control for Epsilon-Serializability.	2
2784	A Uniform Model for Temporal Object-Oriented Databases.	2
2785	Hot-Spot Based Compostion Algorithm.	2
2786	Dynamic Self-Configuring Methods for Graphical Presentation of ODBMS Objects.	2
2787	Effect of System Dynamics on Coupling Architectures for Transaction Processing.	2
2788	Fast Search in Main Memory Databases.	2
2789	"Behavior of Database Production Rules: Termination, Confluence, and Observable Determinism."	2
2790	Using Delayed Commitment in Locking Protocols for Real-Time Databases.	2
2791	The Term Retrieval Machine.	2
2792	Using Multiversioning to Improve Performance Without Loss of Consistency.	2
2793	The O2 Object-Oriented Database System.	2
2794	An Efficient Scheme for Providing High Availability.	2
2795	Implementation of General Constraints in SIM.	2
2796	The Performance of Three Database Storage Structures for Managing Large Objects.	2
2797	ITASCA Distributed ODBMS.	2
2798	Extending Ingres with Methods and Triggers.	2
2799	Conceptual Document Browsing and Retrieval in Kabiria.	2
2800	"Distribution, Parallelism, and Availability in NonStop SQL."	2
2801	The Design and Implementation of Persistent Transactions in an Object Database System.	2
2802	A General Framework for the Optimization of Object-Oriented Queries.	2
2803	Scientific Data Management: Real-World Issues and Requirements.	2
2804	DOODLE: A Visual Language for Object-Oriented Databases.	2
2805	Performance Analysis of Coherency Control Policies through Lock Retention.	2
2806	Parallel Index Building in Informix OnLine 6.0.	2
2807	A Concurrency Model for Transaction Management.	2
2808	Access to Data in NASA's Earth Observing System.	2
2809	Crash Recovery in Client-Server EXODUS.	2
2810	Query Optimization for Parallel Execution.	2
2811	Database and Transaction Processing Benchmarks.	2
2812	Event Specification in an Active Object-Oriented Database.	2
2813	PRIMA - A Database System Supporting Dynamically Defined Composite Objects.	2
2814	A Performance Analysis of Alternative Multi-Attribute Declustering Strategies.	2
2815	Sequential Sampling Procedures for Query Size Estimation.	2
2816	Rule Condition Testing and Action Execution in Ariel.	2
2817	A High Performance Multiversion Concurrency Control Protocol of Object Databases.	2
2818	A Qualitative Comparison Study of Data Structures for Large Line Segment Databases.	2
2819	Exploiting Inter-Operation Parallelism in XPRS.	2
2820	Analysis of Recovery in a Database System Using a Write-Ahead Log Protocol.	2
2821	USD - A Database Management System for Scientific Research.	2
2822	Realizing a Temporal Complex-Object Data Model.	2
2823	Parallel R-trees.	2
2824	High Performance and Availability Through Data Distribution.	2
2825	Querying Object-Oriented Databases.	2
